Method	GroupBasedOn	Group	Index	bin1	bin2	bin3	bin4	bin5	bin6	bin7	bin8	bin9	bin10	bin11	bin12	bin13	bin14	bin15	bin16	bin17	bin18	bin19	bin20	bin21	bin22	bin23	bin24	bin25	bin26	bin27	bin28	bin29	bin30	bin31	bin32	bin33	bin34	bin35	bin36	bin37	bin38	bin39	bin40	bin41	bin42	bin43	bin44	bin45	bin46	bin47	bin48	bin49	bin50	bin51	bin52	bin53	bin54	bin55	bin56	bin57	bin58	bin59	bin60	bin61	bin62	bin63	bin64	bin65	bin66	bin67	bin68	bin69	bin70	bin71	bin72	bin73	bin74	bin75	bin76	bin77	bin78	bin79	bin80	bin81	bin82	bin83	bin84	bin85	bin86	bin87	bin88	bin89	bin90	bin91	bin92	bin93	bin94	bin95	bin96	bin97	bin98	bin99	bin100	bin101	bin102	bin103	bin104	bin105	bin106	bin107	bin108	bin109	bin110	bin111	bin112	bin113	bin114	bin115	bin116	bin117	bin118	bin119	bin120	bin121	bin122	bin123	bin124	bin125	bin126	bin127	bin128	bin129	bin130	bin131	bin132	bin133	bin134	bin135	bin136	bin137	bin138	bin139	bin140	bin141	bin142	bin143	bin144	bin145	bin146	bin147	bin148	bin149	bin150	bin151	bin152	bin153	bin154	bin155	bin156	bin157	bin158	bin159	bin160	bin161	bin162	bin163	bin164	bin165	bin166	bin167	bin168	bin169	bin170	bin171	bin172	bin173	bin174	bin175	bin176	bin177	bin178	bin179	bin180	bin181	bin182	bin183	bin184	bin185	bin186	bin187	bin188	bin189	bin190	bin191	bin192	bin193	bin194	bin195	bin196	bin197	bin198	bin199	bin200	bin201	bin202	bin203	bin204	bin205	bin206	bin207	bin208	bin209	bin210	bin211	bin212	bin213	bin214	bin215	bin216	bin217	bin218	bin219	bin220	bin221	bin222	bin223	bin224	bin225	bin226	bin227	bin228	bin229	bin230	bin231	bin232	bin233	bin234	bin235	bin236	bin237	bin238	bin239	bin240	bin241	bin242	bin243	bin244	bin245	bin246	bin247	bin248	bin249	bin250	bin251	bin252	bin253	bin254	bin255	bin256	bin257	bin258	bin259	bin260	bin261	bin262	bin263	bin264	bin265	bin266	bin267	bin268	bin269	bin270	bin271	bin272	bin273	bin274	bin275	bin276	bin277	bin278	bin279	bin280	bin281	bin282	bin283	bin284	bin285	bin286	bin287	bin288	bin289	bin290	bin291	bin292	bin293	bin294	bin295	bin296	bin297	bin298	bin299	bin300	bin301	bin302	bin303	bin304	bin305	bin306	bin307	bin308	bin309	bin310	bin311	bin312	bin313	bin314	bin315	bin316	bin317	bin318	bin319	bin320	bin321	bin322	bin323	bin324	bin325	bin326	bin327	bin328	bin329	bin330	bin331	bin332	bin333	bin334	bin335	bin336	bin337	bin338	bin339	bin340	bin341	bin342	bin343	bin344	bin345	bin346	bin347	bin348	bin349	bin350	bin351	bin352	bin353	bin354	bin355	bin356	bin357	bin358	bin359	bin360	bin361	bin362	bin363	bin364	bin365	bin366	bin367	bin368	bin369	bin370	bin371	bin372	bin373	bin374	bin375	bin376	bin377	bin378	bin379	bin380	bin381	bin382	bin383	bin384	bin385	bin386	bin387	bin388	bin389	bin390	bin391	bin392	bin393	bin394	bin395	bin396	bin397	bin398	bin399	bin400	bin401
CbMPDiCbraya	site	CO	HeS	0	0	0	0	0	0	0	0	0	0	0	0.021621214795019	NaN	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0.0646708259683146	0	0	0	0	0	0	0	0.0299118093582219	0	0	0	0	0	0	0.204562105551678	0	0	0	0	0	0.255737781947385	0	0.0654535747116737	0	0	0	0.514797605387859	0	0.0339171333278911	0	0.0877376184102786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0644662729774476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522081856053476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00807610097777626	0	0	0	0	0	0.0627838003796769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082069626726256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565149620911151	0	0.128721939152187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0653580077860705	0	0	0	0	0	0	0	0.262283680509122	0	0	0	0.169306648326381	0	0	0	0	0	0	0	0	0	0	0	0.0583690155827213	0	0	0	0	0	0	0	0	0	0.0599125786829374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619444462965823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0733244850397734	0	0	0	0	0	0	0.29067141686286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CbMPDiCbraya	site	CO	HoS	0	0.0280436358551457	0	0.0279458528070112	0	0.12314604914892	1	0	0.528891657093402	0.0266483604502801	0	0	NaN	1	0	0.0323834590505663	0.974013302208348	1	0	0.0300295307203001	0	0	NaN	0	0.454669167662565	0.113826944851417	NaN	0.868573308322082	0	0	0.0983082983624715	0	0.584589019818639	0	0.96641211857951	0	0	1	0	0	0.092706306164623	0.0426191680742383	0.794725988918717	0.338732263866273	1	0.814096351823524	0.0360661113380183	0	0.183548311714164	0	0.435477748141567	0	0.914006703008127	0	0	0	1	0	0	0.0262271132006907	0.0126770307469547	0.619960831047517	0	0.294713062038302	0	0	0	0	0	0	0	0	1	0.950037343745711	0	0.257216341278203	1	0	0	0	0	0	0	0.972128470000768	1	1	1	0.104145421180665	0.04209094041156	0	0	0	0	0	0.4353525792562	0	0	0	0	0.395315522369103	0.205748350820342	1	0.61041803302987	0.0442033395736099	1	0.825513168755132	0.0189941711702188	0.0955241675855401	0.447886422861917	0	0.931362799960574	0.0161857487041521	0	0	1	1	0	1	1	0.361973598376534	0	0.309578876180999	0	0	0	0	0.0352824801504674	0	0	1	0.430886205084144	0.0269127133872384	0	0	0	0	0.784951976178391	0.285667096343182	0	0	0.446402915251228	0.390466639910312	0	0	0	0.295066621518856	0	0.26420962963567	1	0.42116449426936	0.10495383217265	0.0500110115422693	0	0.0908149875237391	0.174789716159143	0	0	0	0.537925100306067	0	0.626794198995418	0.855052022079575	0.458976796061302	0	0	0	0	0.485817526408725	0	0	0	0	0.62117492751513	0.153083778181217	0	1	0	0.0613989838104856	0.774760648008527	0.800665056474133	0.027622838538405	0.122133606315807	0	0	0	0.199693536883784	1	0	0	0	1	0.391844956635403	0.477779010725878	0.411025121604478	0	0	0	0	0.586487707563201	0	0	0	0.538431673636348	1	1	0	0.208980358272939	0	0	0	0.0249939480654557	0	0.717642548215132	0.18800501259659	0	0	1	0	0.253110727735857	0	0.0109462177001389	0	0.0195483758649123	0.0351804892217871	0.66086384900597	0	0	0.0265894017133563	1	0.405587051999619	0	0.92866076116675	0	0.24918699764823	0	0.154586443361181	0.396397258238024	0	0	1	0	0	0.596751262329829	0	0	1	0	0.95426080281027	0.0587106570443718	0	1	0.0415657673909521	1	0	0	0.619251026327516	0	0.675035126544328	0.0700630054477383	0	0	1	0	0	0.0962016041361125	0.417244113648739	0.275774614547913	0.156148941309587	0.206787643243722	0	0	0.180814818224685	0.271889384324541	0.0409801554446819	0.0542490420931275	0.179230150100654	0	0	0	0	0.0331148090406718	0.657369725044253	0	0.035845983832465	0.893801106594887	0	0	0	1	0	0	0	0	1	0.394006150631408	0	0	0.0783404784476788	0	1	0.138832481744336	0.435048893772363	0	0.342550515428435	0	0.513065484975681	0	0.042849491435788	0	0.227284196373026	0	0	0	0.207125552580212	0.171675510403666	0.0551693560560603	1	0.0819166015347642	0	0	0.0362785704423902	0	0.0612481598505135	0	0	0.7628454739266	0	0.0392154223221993	0.95538842904985	0.569364006953374	0.0786231661524186	0.38911071124861	0	1	0.534121299835086	0.665500976217576	0.125893819658	0.693283484842051	0.369808423179222	1	0	0.857161393802528	0	0	1	0.0399524911893796	0.578391738204001	0.350589348072058	0.552838348829641	0.0731711818577849	0	0	0	0.0262525794838311	0	0	0	0.788444148518956	1	0	0	0	0.929298851316804	0	1	0.420600828582491	0	0	1	0.969812934187514	1	0	0	0.0314463841607744	0	0	0.193937397809777	0.203947017277099	0	0	0	0	0.0923349294051047	0	0.150901292079032	0	0.0246159910261951	0	0.0353148789368997	0	0	0.0472561812951448	0	0	0	0	0	1	1	0	1
CbMPDiCbraya	site	CO	DL	0.347805929339883	0	0	0	0.520957213986256	0	0	0	0	0.255526218651865	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0.350377454551792	0	0	0	0	0	0.0640649944961749	0	0	0	0	0	0	0	0.477912247798242	0	0	0	0	0	0	0	0	0	0.538057911848434	0.263356153462567	0.043916642484132	0.257925044304493	0	0.357811686617991	0.0527670058107895	0.812482553627779	0.291223125291183	0.10945780665736	0.381072576936003	0	0.0887634548647369	0	0	0	0	0	0	0	0	0.543385221270535	0.0708857777456443	0.0450949877176387	0	0	0	0	0	0	0.0336149749553679	0	0	0	0.130337123334964	0.243642373178403	0	0.306064417669031	0.64678858933898	0.611959157647563	0.863155919466006	0.904242308506208	0	0.443778674163182	0	0.0478500314992368	0	0	0.0359654509373908	0	0	0.242848886330403	0	0	0	0	0.335666218331321	0	0	0	0	0	0	0	0.397176694373946	0	0	0	0	0	0	0	0	0	0	0.169955553985191	0	0	0.621406184714823	0	0	0	0.804547921881531	0.0546754798842623	0	0.0949630904986205	0.67213186906727	0	0	0	0	0	0	0.0455216528892469	0	0.217912393016893	0.419872114990644	0	0.0520685302893746	0	0	0	0.0328059903660378	0	0	0.135274728466534	0	0.0469999105692177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0925466858930394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50789572934309	0	0.649327960286001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500473181175397	0	0.376269561863398	0	0	0	0	0	0	0	0	0	0.694303404115546	0	0	0	0	0	0	0	0	0.388032918821314	0	0	0	0	0	0	0.671976519792495	0	0	0	0.0403113164914915	0	0.713557107463466	0.839643336413526	0	0	0.0657653895428875	0	0	0	0.0866341171970496	0	0	0	0.205876958683817	0.188074360464563	0	0.167861678152428	0	0.352060926044263	0	0	0	0	0	0.173767193414878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11860170506568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376628139878674	0.590828389921901	0	0	0	0	0.451355546728428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331050000355582	0.0513189861888212	0	0	0	0	0	0	0	0	0	0	0	0	0.0399034572853074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909073409083128	0	0	0.389711469482272	0	0	0	0	0	0	0	0	0	0	0	0	0
CbMPDiCbraya	site	CO	HD	0	0.0952668473085014	0	0	0	0.0660049410357749	0	0.625116717696984	0	0.184590359177432	0.69835323489139	0.549493842475325	NaN	0	0.412903986086113	0.929028420247568	0.0259866977916524	0	0.187033365898892	0.9699704692797	1	0.89261958802552	NaN	1	0.545330832337435	0.886173055148583	NaN	0.0977652470281731	0.573440022016561	0.380961652893756	0.901691701637529	1	0.202365626497725	0	0	0.798321011859	0.0401503138251897	0	0.621279652986947	0	0.864236188623333	0.204547089852601	0.046662529287152	0.661267736133727	0	0.185903648176476	0.650208034074658	0.011334944251628	0.560007858809743	0.518856781371249	0.415863600397242	1	0	0.95482180630601	0.35310535563679	0.44049997500345	0	0	0	0	0	0	0	0.0616353848391879	0	0	0.0166409268756876	0.0185361640356734	0.0972122669996004	0	0.196809725114488	0.115499804986192	0	0	0.733460543297656	0.667689015295635	0	0.0565303121094992	0	0.0262752272639005	0	0.666500827024794	1	0.0278715299992321	0	0	0	0	0.405574185430539	0.211840011072487	0.156382532404686	0.0773675663579972	0.227297217720174	0.820370655776476	0	0.043311254659635	0	0	0	0.0111640585098564	0	0	0.0230630194515793	0.499996596147157	0	0	0	0.217266614308436	0.0610888660405566	0.202257811151668	0	0.490149105047695	0.0416631335592089	0.0374033047527533	0	0	0.028999177073293	0	0	0	0	0.0292972768465861	0.440804190548497	0.954419943127393	0.962154174554286	0.633012918849908	0.232130057301205	0.92187813250819	1	0	0.53376749845672	0.0762077174365359	0.126017662266444	0.96602972323582	0.411598704783631	0.0295391397099593	0.116610667977437	0.714332903656818	0.7211721097729	0	0.377896904602695	0.393486542231617	0.0673529932683031	0.111055516726856	0.396923286583268	0.704933378481144	0.553937156475035	0.568396611748425	0	0.0785761073111748	0.0327871571723505	0.111228813683093	0.0129021103605014	0	0.0250828163244117	0	0.772838923557131	0.143203121009455	0.186985727216423	0	0.373205801004582	0.0389994556473281	0	0.332350962101849	0	0.0429191098848029	0.753983936597572	0.0994009099774314	0.588713545739781	0.456977137449089	0.442059335066993	0.335508349184778	0.37882507248487	0.292190938014826	0.360084473459928	0	0.530274686243024	0.492312389257164	0.172958777689707	0.199334943525867	0.713833907990333	0.877866393684193	0.368985003607506	1	0.240060671105154	0.455416606659745	0	0.572868165329642	1	1	0	0.210005206149316	0	0.0400818194087689	0	0.0504703920321031	0.258053811164205	0.534433404355519	0.0192534861174502	0.734869815568386	0.700038071718978	1	0.15564841236352	0	0	0.211933031352362	0.362236113931322	1	0.174405517624271	0.015284654447984	0.347179969180078	0.0140405345457183	0.191096099747949	0.0912430390077105	0.35782478045578	0.406779942195354	0	0.609747452139777	0.222453757111565	0.259717015998381	0.0625937990076453	0.54235552477204	0.117230649576911	0.652677126575353	0.0599447681714866	0.0593011855018624	0.556454770503144	0.0319034388884082	0	0.148472253213582	0.315860703179093	0	0.348706885905733	0.288463631564959	0.950062674852504	0.845413556638819	0	0	0.0595247020139994	0	0.170411583951807	0.388627989822721	0.147724434634116	0.80130862861848	0.162584415473502	0	0.0435110340443643	0.0457391971897296	0.82478885021086	0.0885417290815817	0	0.42593195621861	0	0	0.316665044535695	0.0673625261424249	1	0	0	0.01440596800003	0	0	0	0	0.260174913721666	0.0193688079270041	0	0	0.0861451703208529	0.0712125865477245	0.0317087833858641	0.0133432948177041	0.0382065340264439	0.277493644604087	0	0.0542216674619641	0.272776150314143	0.248408383302307	0.133507568810349	0.158237361073503	0.155028019568473	0.0338637167574881	0.0611555805185471	0.0188648351379272	0.0285471725945721	0.153174503677823	0.137256716245719	0.260882562268041	0	0.486814304816324	0.492316584519835	0.788030016532712	0.142340760008799	0	0.136512684688412	0	0	0.462122505502727	0.70944468813849	0	0.488731417297898	0.31335578646657	0.426463947001979	0	0	0	1	0.71599506801508	1	0.0703203745140241	0.383099425881575	0.204571926899317	0.69420727249624	0.330233354674255	0.437770434662028	0.371324922649072	0	0.436152555569278	0.746907594143559	1	0.920073812861834	0.717472903452692	0.397566526695523	0.598008671061541	0.29320713428239	0.0129335245250416	0	0	0	0.237526019513745	0.368728161671198	0.560214378347424	0	0	0	0.0338030646887581	0.0992950754323237	0.156808076536108	0.584260058845435	0	0.35909680247973	0.063555966594288	0.314201594062048	0.7449804956714	0	0.267929839498533	0	0.167254990092231	0.447161651170359	0.574992479907667	0.70932858313714	0.961581245005396	0.500834671112365	0	0	0.027209311938266	0.298728037990329	0.165398179919852	0	0.437498930769814	0	0.0118168372745908	0	0	0	0.496296192136277	0.117658957469606	0.220015115535274	0	0	0	0.106479158474021	0	0.379898632049156	0	0.110600538250493	0	0.199752056769148	0.0499390098899333	0.0797328954534071	0.15460301790213	0.0183198646649757	0.516525996276705	0.0247586836899856	0	0.186855338887061	0.0195223414005522	0.0159772438435216	0.0415136663568141	0.961342090027532	0.850950073259562	0.0381220836493115	0.340179587394027	0.451240641746525	0.0561369342403154	0.18701381594213	1	0	0	0.212384248067553	0
CbMPDiCbraya	site	CO	DR	0.652194070660117	0.876689516836353	1	0.972054147192989	0.479042786013744	0.810849009815305	0	0.374883282303016	0.471108342906598	0.533235061720423	0.30164676510861	0.428884942729657	NaN	0	0.587096013913887	0.0385881207018654	0	0	0.812966634101108	0	0	0.10738041197448	NaN	0	0	0	NaN	0.033661444649745	0.426559977983439	0.619038347106244	0	0	0.213045353683635	0.649622545448208	0.0335878814204898	0.201678988141	0.95984968617481	0	0.378720347013053	0.871264179535511	0.0430575052120438	0.752833742073161	0.158611481794131	0	0	0	0.313725854587324	0.480840998591908	0.256443829476093	0.481143218628751	0.148658651461191	0	0.0859932969918729	0.0451781936939903	0.442332538811532	0.55950002499655	0	0.461942088151566	0.736643846537433	0.929856244315177	0.473660143001168	0.380039168952483	0.576734738670336	0.590884547311721	0.187517446372221	0.708776874708817	0.359103661079093	0.600391259028324	0.868870599672508	0.911236545135263	0.715452656475233	0.884500195013808	0	0.049962656254289	0.266539456702344	0.0750946434261621	0	0.943469687890501	0.456614778729465	0.902838994990455	0.954905012282361	0.333499172975206	0	0	0	0	0	0.862239603863967	0.552334874157901	0.788159988927513	0.843617467595313	0.792295310307039	0.464594136123976	0.179629344223523	0.258583003074769	0.309900156001385	0.388040842352437	0.136844080533994	0.0957576914937922	0.593520419121041	0.350472975016477	0	0.318668916019314	0.455800064279233	0	0.138521380307477	0.981005828829781	0.687209218106024	0.248175824767124	0.797742188848332	0.0686372000394258	0.493665146248153	0.436255010387315	0.626930476915926	0	0	0.971000822926707	0	0	0.638026401623466	1	0.263947152598469	0.559195809451503	0.0455800568726075	0.0378458254457138	0.366987081150092	0.732587462548328	0.0781218674918099	0	0	0.0353462964591363	0.896879569176226	0.704026783748365	0.0339702767641798	0.588401295216369	0.349054675575217	0.0984373558441715	0	0.2788278902271	0.195452078118468	0.121024700261815	0.216046817858071	0.837683916233076	0.216812614205874	0.603076713416732	0	0.446062843524965	0.159317657638128	0	0.500259398419465	0.816737357765753	0.838760174774637	0.769185496622605	0.42652909710594	0.800127467516445	0.947931469710625	0.227161076442869	0.856796878990545	0.27508917247751	0.967194009633962	0	0.105948522273097	0.405748475472164	0.667649037898151	0.953000089430782	0.957080890115197	0.246016063402428	0.414781563613844	0.411286454260219	0.543022862550911	0.557940664933007	0.664491650815222	0	0.554725283803956	0.639915526540072	0	0.469725313756976	0.44628862693235	0.0522805743017661	0	0.258543253471263	0	0.548945369666238	0	0.759939328894846	0.344889856456471	0	0.427131834670358	0	0	0	0.398149837215281	0.522220989274122	0.548893058986754	0.907453314106961	0.949529607967897	0.741946188835795	0.465566595644481	0.394258806319348	0.265130184431614	0.299961928281022	0	0.305919914000131	0	0	0.788066968647638	0.428783527795739	0	0.825594482375729	0.476819616208926	0.627826082754467	0.336631505168281	0.0912613520369189	0.720751948395699	0.64217521954422	0.593220057804646	0	0.390252547860224	0.524435515152577	0.740282984001619	0.869945021201101	0.45764447522796	0.73449903540599	0.31214238420286	0.279191382822543	0.890651496380598	0.443545229496856	0.565237597534837	0	0.445940694786799	0.684139296820907	0.0713392388332502	0.651293114094267	0.46234937078681	0.0499373251474959	0	0.603602741761975	0.305696595884454	0.940475297986001	0	0.829588416048193	0.611372010177279	0.255524303036054	0.19869137138152	0.837415584526498	0	0.568456047134322	0	0.116500492744768	0.911458270918418	0	0.532502276390438	0	0.328023480207505	0.683334955464305	0.313386447530059	0	0.284653556964181	0.929936994552262	0.272036924536504	0.160356663586474	0	0.93464199221393	0.934234610457113	0.643623482142222	0.563387078424257	0.724225385452087	0.757216941493363	0.707067186435425	0.928787413452275	0.706007536105014	0.599964928273794	0.501829721184452	0.681526199951231	0.608582631428064	0.766548182437382	0.375162923641594	0.751591616697693	0.866492431189651	0.841762638926497	0.811857171390855	0.308766558198259	0.765077226066575	0.945289181029608	0.0776517208105405	0.846825496322177	0.80437426817156	0.739117437731959	0	0.513185695183676	0.507683415480166	0.211969983467288	0.857659239991201	0	0.469481164680179	1	0.821485716251382	0.459537016049594	0.29055531186151	0	0.372436100957767	0.251595319761067	0.573536052998021	0.657449484571565	1	0.486934515024319	0	0.241155440549132	0	0.70239542911295	0.616900574118425	0.795428073100683	0.30579272750376	0.462641092745533	0.390554054934306	0.573505721294868	0	0.481930842895958	0.253092405856441	0	0.0436476166957757	0.220582650250726	0.541185313453963	0.401991328938459	0.70679286571761	0.224221001548359	0.623371860121326	0.369956187755899	0.04461157095015	0.193109973532881	0.552648672176383	0.0506749104039652	0.548644453271572	0	0.465878700164914	0.300695959093665	0.774811104909677	0.149908438621841	0.0459315179753431	0	0.64090319752027	0.079282639603184	0.685798405937952	0.181695019288827	0	0.692117669312087	0.0905582614404163	0.430836675646889	0	0.351836338234548	0	0.038418754994604	0.499165328887635	0.973747420516169	1	0.972790688061734	0.701271962009671	0.0461576715611919	0	0.562501069230186	0.960096542714693	0.988183162725409	0.0707011486831955	1	0	0.0831029792812314	0.882341042530394	0.779984884464726	0	0.0301870658124856	0	0.893520841525979	1	0.58865498379007	1	0.889399461749507	0.806062602190223	0.596300925953752	0.950060990110067	0.920267104546593	0.84539698209787	0.981680135335024	0.39113907431819	0.975241316310014	0.758191367012656	0.813144661112939	0.955861667573253	0.594311286674207	0.923171454706286	0.0386579099724679	0.149049926740438	0.914621735055544	0.659820412605973	0.548759358253475	0.943863065759685	0.81298618405787	0	0	0	0.787615751932447	0
CbMPDiCbraya	site	CO	DominantProcess	DR	DR	DR	DR	DL	DR	HoS	HD	HoS	DR	HD	HD		HoS	DR	HD	HoS	HoS	DR	HD	HD	HD		HD	HD	HD		HoS	HD	DR	HD	HD	HoS	DR	HoS	HD	DR	HoS	HD	DR	HD	DR	HoS	HD	HoS	HoS	HD	DR	HD	HD	HoS	HD	HoS	HD	DR	DR	HoS	DL	DR	DR	DR	HoS	DR	DR	DL	DR	HeS	DR	DR	DR	DR	DR	HoS	HoS	HD	HD	HoS	DR	DL	DR	DR	HD	HD	HoS	HoS	HoS	HoS	DR	DR	DR	DR	DR	DR	HD	HoS	DL	DL	DL	DL	DR	DL	HoS	HoS	HD	HoS	HoS	DR	DR	HoS	DR	HoS	DR	HeS	DR	HoS	HoS	DR	HoS	HoS	DR	DR	DL	DR	HD	HD	HD	DR	HD	HD	HoS	HD	DR	DR	HD	DR	DL	HoS	HD	HD	DL	HoS	HD	DR	DL	DR	HD	HD	HD	HoS	DR	DR	DR	DR	DR	DR	DR	HD	DR	HoS	DR	HoS	HoS	HoS	DR	DR	DR	HD	HoS	HD	DR	DR	DR	HoS	DR	DR	HoS	HD	HD	HoS	HoS	HD	HD	DR	HD	DR	HD	HoS	HD	HD	HD	HoS	DR	DR	DR	DR	DR	DR	HD	HoS	HD	HD	HD	HoS	HoS	HoS	DR	DR	HD	DR	DL	DR	DL	HoS	DR	DR	DR	HoS	HD	DR	DR	DR	HD	DR	HD	HoS	DR	HD	DR	HoS	DR	DR	HoS	DR	DR	HD	HD	DR	DL	DR	HoS	DR	DR	HoS	HD	DR	HoS	DR	HoS	HD	DR	HoS	DR	HoS	DL	DR	HoS	HD	HoS	DR	DL	DL	HoS	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	HoS	DR	DR	HoS	DR	DR	DR	HoS	DR	DR	HD	DR	HoS	DR	DR	DR	HD	HD	HoS	HD	HoS	DR	DR	DR	HoS	HD	HD	HD	DR	DR	DR	HD	DR	HD	DR	HoS	DR	HD	HD	HD	HD	DR	HD	DR	HoS	DR	DL	HoS	HoS	DR	HD	DR	HoS	HoS	HoS	DR	HoS	HD	HoS	DR	HoS	DR	HD	HoS	DR	HoS	DR	HoS	HD	HD	HD	HD	DR	DR	DR	DR	HoS	HoS	DR	DR	DR	HoS	DR	HoS	HD	DR	DR	HoS	HoS	HoS	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	DR	HD	DR	DR	DR	DR	DR	DR	HD	HD	DR	DR	DR	DR	DR	HD	HoS	HoS	DR	HoS
