MethodID	sample1	sample2	Heterogeneous.Selection	Homogeneous.Selection	Dispersal.Limitation	Homogenizing.Dispersal	Drift.and.Others
CbMPDiCBraya	NEc311	COc77206	0.000626464528516352	0.354260464625513	0.182420004821261	0.0115620131776474	0.451131052847063
CbMPDiCBraya	NEc317	COc77206	0.000632277263032251	0.371810996131616	0.152863680500402	0.0164657891369245	0.458227256968025
CbMPDiCBraya	NEc414	COc77206	0.00199218442730187	0.347359717995494	0.131187713850284	0.0188042502083991	0.500656133518521
CbMPDiCBraya	NEc416	COc77206	0.00175354427415767	0.353670394109851	0.126143254731759	0.0175638759909237	0.500868930893309
CbMPDiCBraya	SVERCc1c16S	COc77206	0.00115075981530581	0.419478360689485	0.245261463637716	0.0116720877639717	0.322437328093521
CbMPDiCBraya	SVERCc2	COc77206	0.000920913560823298	0.444093546628029	0.183275879062082	0.0157349105228949	0.355974750226171
CbMPDiCBraya	SVERCc2c16S	COc77206	0.000249303959705721	0.439864513638615	0.24858515320916	0.0232653890442589	0.288035640148261
CbMPDiCBraya	SVERCc3	COc77206	0.000774748563130923	0.435459104620366	0.198285103283531	0.015468030062879	0.350013013470094
CbMPDiCBraya	SVERCc3c16S	COc77206	0.00032863644667551	0.446026389316049	0.242978036097792	0.0217330086771729	0.28893392946231
CbMPDiCBraya	WAcC1	COc77206	0.00702971309128636	0.311162763218281	0.333145370477815	0.00839661467729216	0.340265538535325
CbMPDiCBraya	WAcC2	COc77206	0.00682186714857844	0.324564482427682	0.348277486288424	0.00375956655293218	0.316576597582383
CbMPDiCBraya	WAcC3	COc77206	0.005575383215894	0.330872608286977	0.399984409444784	0.00259749057641449	0.26097010847593
CbMPDiCBraya	WAcE1	COc77206	0.00963949576310514	0.332916918605271	0.378596771466336	0.00169110030287834	0.27715571386241
CbMPDiCBraya	WAcE2	COc77206	0.00655587389752314	0.343488538229836	0.351589521838899	0.00101583723545842	0.297350228798283
CbMPDiCBraya	WAcE3	COc77206	0.00570653944344101	0.348188924112943	0.332693607499107	0.00214974244471614	0.311261186499793
CbMPDiCBraya	COc77230	COc77229	0.00190198530513923	0.283789478756433	0.17977131272864	0.18601013294779	0.348527090261998
CbMPDiCBraya	COc77243	COc77229	0.000363877601066917	0.356591643362859	0.0830201884696922	0.180953347208034	0.379070943358348
CbMPDiCBraya	COc77256	COc77229	0.000460570265467187	0.343255674773207	0.133280881813672	0.190012085943032	0.332990787204622
CbMPDiCBraya	COc77265	COc77229	0.0020604657887233	0.3884476781079	0.0101195753587738	0.195877189286569	0.403495091458034
CbMPDiCBraya	COc77268	COc77229	0.00796387704104878	0.391973703360008	0.0137706738569	0.223087976801608	0.363203768940435
CbMPDiCBraya	MRFc1	COc77229	0.0270292589591111	0.307513498641621	0.400387865245772	0.00448179112678919	0.260587586026707
CbMPDiCBraya	MRFc2	COc77229	0.0141356373711281	0.330194248997856	0.416244790194022	0.00673074365652676	0.232694579780468
CbMPDiCBraya	MRFc3	COc77229	0.0102103348308418	0.326457098837239	0.400758229467598	0.00707263714766889	0.255501699716652
CbMPDiCBraya	NEc109	COc77229	0.00207319549722933	0.385583725167547	0.0914581131919417	0.0471405778180434	0.473744388325239
CbMPDiCBraya	NEc118	COc77229	0.00239314424851141	0.364189476254784	0.0940943933935433	0.0354952750060942	0.503827711097067
CbMPDiCBraya	NEc212	COc77229	0.00284585925162148	0.342173488711278	0.0914564821802026	0.0375789965083746	0.525945173348523
CbMPDiCBraya	NEc215	COc77229	0.00197097421093042	0.318227122999871	0.176058339422248	0.0416896552513825	0.462053908115568
CbMPDiCBraya	NEc311	COc77229	0.000397211766308397	0.342281086132417	0.200759588629139	0.0255541808766165	0.431007932595519
CbMPDiCBraya	NEc317	COc77229	0.00255948951607292	0.392541814801925	0.100387196587602	0.0204119227502361	0.484099576344164
CbMPDiCBraya	NEc414	COc77229	0.00232660800980452	0.351600373167718	0.130557665517341	0.0290877813387576	0.486427571966379
CbMPDiCBraya	NEc416	COc77229	0.00224239160449542	0.341158249289642	0.110885500912346	0.0378399523536659	0.50787390583985
CbMPDiCBraya	SVERCc1c16S	COc77229	0.00122552094771026	0.418996197648254	0.232041722231129	0.022098990593019	0.325637568579888
CbMPDiCBraya	SVERCc2	COc77229	0.00301018605839487	0.425506329305314	0.153946575087959	0.0291545874642536	0.388382322084078
CbMPDiCBraya	SVERCc2c16S	COc77229	0.00209630616949315	0.420323834916806	0.227587204944764	0.0655091611858089	0.284483492783128
CbMPDiCBraya	SVERCc3	COc77229	0.00165263655240985	0.439998186877436	0.151636204656185	0.0201478635368445	0.386565108377124
CbMPDiCBraya	SVERCc3c16S	COc77229	0.0014953331597061	0.441983931104038	0.23853646317335	0.0493391978817141	0.268645074681192
CbMPDiCBraya	WAcC1	COc77229	0.0108874242937835	0.292031520254306	0.336956294890738	0.0029403554148749	0.357184405146297
CbMPDiCBraya	WAcC2	COc77229	0.00858760096019814	0.309499352146691	0.30871106079936	0.00340640216320238	0.369795583930549
CbMPDiCBraya	WAcC3	COc77229	0.0127126322620504	0.301378361902143	0.392754092269355	0.00179135302357521	0.291363560542877
CbMPDiCBraya	WAcE1	COc77229	0.00813589411394168	0.333712015403196	0.386319177974534	0.00223588110245575	0.269597031405873
CbMPDiCBraya	WAcE2	COc77229	0.00649533638307319	0.323989104548381	0.361338010089771	0.000846750383206657	0.307330798595568
CbMPDiCBraya	WAcE3	COc77229	0.0101084320711928	0.330878865733593	0.329504929903995	0.0015514383312511	0.327956333959968
CbMPDiCBraya	COc77243	COc77230	0.00245638047350221	0.265463343193031	0.201530792604476	0.217616956301472	0.312932527427519
CbMPDiCBraya	COc77256	COc77230	0.00228538464887543	0.280769919411779	0.249177511102355	0.20651234395236	0.261254840884631
CbMPDiCBraya	COc77265	COc77230	0.00145437156124548	0.348564522661325	0.176974147696768	0.16898431076871	0.304022647311951
CbMPDiCBraya	COc77268	COc77230	0.00608277855821252	0.301987209715861	0.185216863925102	0.175749100708979	0.330964047091845
CbMPDiCBraya	MRFc1	COc77230	0.0240233451149003	0.254185098117695	0.394219808285657	0.0322095837647445	0.295362164717003
CbMPDiCBraya	MRFc2	COc77230	0.0130303707188388	0.255786908798542	0.356206469613353	0.0426876952931861	0.33228855557608
CbMPDiCBraya	MRFc3	COc77230	0.0118039963220771	0.239134891125225	0.363338388571805	0.0381748254659573	0.347547898514936
CbMPDiCBraya	NEc109	COc77230	0.0036262316248646	0.281721545205115	0.204614278124679	0.119438041359733	0.390599903685608
CbMPDiCBraya	NEc118	COc77230	0.000739373975174319	0.281740164442402	0.208661588523895	0.0873104109765039	0.421548462082025
CbMPDiCBraya	NEc212	COc77230	0.00208677883345762	0.322538024667838	0.183602805541497	0.071775090095984	0.419997300861223
CbMPDiCBraya	NEc215	COc77230	0.00184104406271511	0.276032255159903	0.247496688226789	0.1110069045517	0.363623107998893
CbMPDiCBraya	NEc311	COc77230	0.00183620135670066	0.274141016310864	0.263031196216312	0.101203362281259	0.359788223834864
CbMPDiCBraya	NEc317	COc77230	0.00146776651550851	0.290119648035017	0.221097028090055	0.083211475223673	0.404104082135746
CbMPDiCBraya	NEc414	COc77230	0.00261833836500154	0.286241357091633	0.195563179281661	0.0746613755644648	0.440915749697239
CbMPDiCBraya	NEc416	COc77230	0.00180701348897874	0.293715459831919	0.187409689979644	0.0930789835408289	0.423988853158629
CbMPDiCBraya	SVERCc1c16S	COc77230	0.00184288991789336	0.334473144486748	0.275909023398829	0.0938887142836233	0.293886227912906
CbMPDiCBraya	SVERCc2	COc77230	0.000269695872132561	0.329616609276154	0.211625117212081	0.0513800287676213	0.40710854887201
CbMPDiCBraya	SVERCc2c16S	COc77230	0.00200392554957006	0.327544580091311	0.305054223976905	0.139167549524257	0.226229720857958
CbMPDiCBraya	SVERCc3	COc77230	0.00250285169342202	0.334612439959525	0.272825740454149	0.0397027123555528	0.350356255537351
CbMPDiCBraya	SVERCc3c16S	COc77230	0.00209659033681723	0.332545716501944	0.294271262249648	0.121679003789178	0.249407427122412
CbMPDiCBraya	WAcC1	COc77230	0.00884174627209477	0.236236611780669	0.319010931683121	0.0232884011341627	0.412622309129952
CbMPDiCBraya	WAcC2	COc77230	0.00821041128391547	0.268174231873108	0.332083189535389	0.026916519252481	0.364615648055106
CbMPDiCBraya	WAcC3	COc77230	0.00872669724301236	0.289687926160394	0.314173064680589	0.0229443562678086	0.364467955648196
CbMPDiCBraya	WAcE1	COc77230	0.00991368345999964	0.287480373759987	0.330064617383519	0.0394241616626801	0.333117163733814
CbMPDiCBraya	WAcE2	COc77230	0.00718610493435744	0.280674595736888	0.291859167633522	0.0397965404762841	0.380483591218948
CbMPDiCBraya	WAcE3	COc77230	0.0109726584830051	0.284461559989914	0.29862782159143	0.0204010168986693	0.385536943036982
CbMPDiCBraya	COc77256	COc77243	0	0.325209892493563	0.177186694841783	0.170687523643099	0.326915889021555
CbMPDiCBraya	COc77265	COc77243	0.00057289341109775	0.374863416081379	0.0914447432784972	0.237300306870883	0.295818640358144
CbMPDiCBraya	COc77268	COc77243	0.00705808687973449	0.367906216942064	0.0937133896704768	0.23920189666338	0.292120409844344
CbMPDiCBraya	MRFc1	COc77243	0.0182965146037383	0.276123490793638	0.408271899938906	0.0189737171516052	0.278334377512113
CbMPDiCBraya	MRFc2	COc77243	0.00798103081513779	0.284909091852264	0.427042877885732	0.00992500593777491	0.270141993509091
CbMPDiCBraya	MRFc3	COc77243	0.00854419509622539	0.275445975072311	0.411702850844243	0.0175150592797662	0.286791919707455
CbMPDiCBraya	NEc109	COc77243	0.00177779302275638	0.35018779518235	0.137019999461032	0.0433728802331192	0.467641532100743
CbMPDiCBraya	NEc118	COc77243	0.00171038757129384	0.375563326497752	0.127363922259554	0.0349857144763239	0.460376649195076
CbMPDiCBraya	NEc212	COc77243	0.00227041388253519	0.329517295342719	0.153181111357253	0.0477656855018537	0.467265493915639
CbMPDiCBraya	NEc215	COc77243	0.00174536115607867	0.320855260360407	0.212533234950088	0.043323612345772	0.421542531187654
CbMPDiCBraya	NEc311	COc77243	0.000516777816820814	0.289235550479251	0.257670191057063	0.0373644025522437	0.415213078094621
CbMPDiCBraya	NEc317	COc77243	0.000780649030822017	0.345933838515394	0.168060696011608	0.0235996491488429	0.461625167293333
CbMPDiCBraya	NEc414	COc77243	0.00209999742408764	0.323263548447243	0.191318182412704	0.0394328388913927	0.443885432824573
CbMPDiCBraya	NEc416	COc77243	0.00238808306348967	0.327624942348402	0.150194042440996	0.0400883958800806	0.479704536267032
CbMPDiCBraya	SVERCc1c16S	COc77243	0.00159480070987697	0.398010420867424	0.237450161704241	0.0246713550392834	0.338273261679174
CbMPDiCBraya	SVERCc2	COc77243	0.00225970922158296	0.396999607818353	0.185670238899947	0.0311156279216984	0.383954816138418
CbMPDiCBraya	SVERCc2c16S	COc77243	0.00205677108608986	0.406603484168266	0.248408722345617	0.044277166366279	0.298653856033748
CbMPDiCBraya	SVERCc3	COc77243	0.00142000740345844	0.408170739633122	0.209314191410254	0.0261728012072601	0.354922260345905
CbMPDiCBraya	SVERCc3c16S	COc77243	0.00142751866377021	0.41149342362696	0.253605267688237	0.0430777278035074	0.290396062217525
CbMPDiCBraya	WAcC1	COc77243	0.00504783564733637	0.270474027246181	0.360760316222644	0.0100170842996354	0.353700736584203
CbMPDiCBraya	WAcC2	COc77243	0.00987796853396882	0.286359610531275	0.337454747669472	0.00791475283752204	0.358392920427762
CbMPDiCBraya	WAcC3	COc77243	0.00853593590315391	0.274919685138976	0.415440149211183	0.00869341086212289	0.292410818884565
CbMPDiCBraya	WAcE1	COc77243	0.00866948302986135	0.289896628248317	0.419171484367078	0.0112952832056198	0.270967121149124
CbMPDiCBraya	WAcE2	COc77243	0.0106203846345686	0.264840925538507	0.406129689798119	0.00816055994274535	0.310248440086059
CbMPDiCBraya	WAcE3	COc77243	0.00937929639549203	0.279584132683442	0.377879698873436	0.00588873123347688	0.327268140814153
CbMPDiCBraya	COc77265	COc77256	0.000119186445057434	0.377388592550134	0.115825758196803	0.133076128389171	0.373590334418834
CbMPDiCBraya	COc77268	COc77256	0.00391866623228832	0.376695496246019	0.131812303102246	0.13745435404529	0.350119180374157
CbMPDiCBraya	MRFc1	COc77256	0.0258674570542327	0.286803748832702	0.425345724105944	0.0121890642491914	0.24979400575793
CbMPDiCBraya	MRFc2	COc77256	0.00633155330455325	0.262419791785547	0.471557618518873	0.00457686822190866	0.255114168169118
CbMPDiCBraya	MRFc3	COc77256	0.00904135569837027	0.290162781119278	0.432171828964529	0.00152579245569738	0.267098241762126
CbMPDiCBraya	NEc109	COc77256	0.00179484013809646	0.346311946552121	0.181424920544453	0.0466394112764005	0.423828881488928
CbMPDiCBraya	NEc118	COc77256	0.00167220321656142	0.333512524528626	0.186912151983677	0.0345918302570429	0.443311290014093
CbMPDiCBraya	NEc212	COc77256	0.00225557892780834	0.363945980009738	0.157823890368415	0.0298504839878202	0.446124066706219
CbMPDiCBraya	NEc215	COc77256	0.00131084483104048	0.346696281122702	0.158215960853427	0.0418046354155424	0.451972277777288
CbMPDiCBraya	NEc311	COc77256	0.000714917328235959	0.307770318324145	0.285006299301685	0.0202152470529819	0.386293217992952
CbMPDiCBraya	NEc317	COc77256	0.00074696027086661	0.351260730002663	0.201860186358861	0.0272481387672914	0.418883984600318
CbMPDiCBraya	NEc414	COc77256	0.00237742381712743	0.337809580293267	0.245594118849102	0.0399010818418916	0.374317795198612
CbMPDiCBraya	NEc416	COc77256	0.00298182787284678	0.323272026894852	0.201420649614719	0.0395989066585708	0.432726588959011
CbMPDiCBraya	SVERCc1c16S	COc77256	0.000973228589414371	0.377164391039106	0.29450831999164	0.0216691836741602	0.305684876705679
CbMPDiCBraya	SVERCc2	COc77256	0.00045883493346448	0.366734734606311	0.251711498848903	0.0323616724043307	0.348733259206991
CbMPDiCBraya	SVERCc2c16S	COc77256	0.00195281202527093	0.374613995938412	0.326568388946062	0.0263612713065888	0.270503531783666
CbMPDiCBraya	SVERCc3	COc77256	0.00062725273948775	0.349167834098588	0.282302806314339	0.0336623917497408	0.334239715097844
CbMPDiCBraya	SVERCc3c16S	COc77256	0.000833109883825222	0.374270907244056	0.310471598813645	0.0472434772052238	0.26718090685325
CbMPDiCBraya	WAcC1	COc77256	0.00674479959272973	0.311568200277897	0.328038028509062	0.00747621916191658	0.346172752458394
CbMPDiCBraya	WAcC2	COc77256	0.00500225240913024	0.281108617626167	0.395562948770035	0.00562613089768787	0.31270005029698
CbMPDiCBraya	WAcC3	COc77256	0.00443622448023508	0.302883133390624	0.399406820650951	0.00208352292533941	0.29119029855285
CbMPDiCBraya	WAcE1	COc77256	0.00856371560571593	0.308253702410583	0.402116662930628	0.000654967958349336	0.280410951094724
CbMPDiCBraya	WAcE2	COc77256	0.00612104880200909	0.276778394638354	0.415699260447424	0.00157353878499179	0.299827757327221
CbMPDiCBraya	WAcE3	COc77256	0.00767579798789673	0.305420587676724	0.391083997634541	0.00240332960490059	0.293416287095937
CbMPDiCBraya	COc77268	COc77265	0.00573463645615018	0.402085097885279	0.00885275464963217	0.24592246184974	0.337405049159199
CbMPDiCBraya	MRFc1	COc77265	0.0264245032095689	0.340353908578912	0.376847439139973	0.0144794003392242	0.241894748732322
CbMPDiCBraya	MRFc2	COc77265	0.0167629960899431	0.329624146402346	0.402754718219445	0.00601077317296603	0.2448473661153
CbMPDiCBraya	MRFc3	COc77265	0.0102868255727539	0.335413328850407	0.394821140199745	0.00593465771105284	0.253544047666041
CbMPDiCBraya	NEc109	COc77265	0.00104384162658449	0.41542168760279	0.0768636281320979	0.0264000139719797	0.480270828666548
CbMPDiCBraya	NEc118	COc77265	0	0.40382162208616	0.0701078011161899	0.0234606136219657	0.502609963175684
CbMPDiCBraya	NEc212	COc77265	0.00239057979815903	0.339531180291664	0.146843951594723	0.0207210396266814	0.490513248688773
CbMPDiCBraya	NEc215	COc77265	0.00152844019085694	0.375861237986466	0.168908968953221	0.0316618570641619	0.422039495805294
CbMPDiCBraya	NEc311	COc77265	0.000143598389066908	0.372786642378025	0.184275330391016	0.0181299407718628	0.424664488070029
CbMPDiCBraya	NEc317	COc77265	0.000101624294981454	0.394297790176351	0.114888724421789	0.0250719785657432	0.465639882541135
CbMPDiCBraya	NEc414	COc77265	0.00170387348637992	0.369753053961658	0.115851981137625	0.0361577555515995	0.476533335862737
CbMPDiCBraya	NEc416	COc77265	0.00159610025067039	0.346385003699084	0.0861144052481779	0.0140041909231306	0.551900299878937
CbMPDiCBraya	SVERCc1c16S	COc77265	0.00105915888862118	0.44385711462577	0.201395772356529	0.028635471676774	0.325052482452305
CbMPDiCBraya	SVERCc2	COc77265	0.000103779296030442	0.455953120750604	0.0966993768897174	0.029070989330045	0.418172733733603
CbMPDiCBraya	SVERCc2c16S	COc77265	0.000378963824019461	0.45389618160785	0.200520368402737	0.0576698419760866	0.287534644189308
CbMPDiCBraya	SVERCc3	COc77265	0.000103779296030442	0.461121702184701	0.127526777947625	0.034584964938923	0.376662775632721
CbMPDiCBraya	SVERCc3c16S	COc77265	0.000546488576582197	0.45415978257562	0.198923854333055	0.043469900530045	0.302899973984698
CbMPDiCBraya	WAcC1	COc77265	0.00815869737586775	0.30876488318472	0.328237524372646	0.00755910949085126	0.347279785575915
CbMPDiCBraya	WAcC2	COc77265	0.00583381386134414	0.313422358079695	0.311562079059203	0.00290739408133556	0.366274354918422
CbMPDiCBraya	WAcC3	COc77265	0.00894759852011274	0.314591596266291	0.374510295469074	0.00485340098945504	0.297097108755067
CbMPDiCBraya	WAcE1	COc77265	0.00823690296656863	0.316861526393124	0.409376749776376	0.00499487310918941	0.260529947754742
CbMPDiCBraya	WAcE2	COc77265	0.00860329841283833	0.301936162350245	0.388049636908124	0.00421945318921	0.297191449139583
CbMPDiCBraya	WAcE3	COc77265	0.00962068844833151	0.303117319630286	0.362951050802358	0.00256591780768287	0.321745023311341
CbMPDiCBraya	MRFc1	COc77268	0.0222509461913947	0.326070021910324	0.33917272233837	0.0139217974353668	0.298584512124545
CbMPDiCBraya	MRFc2	COc77268	0.0154920485902798	0.321884563405776	0.391027705421546	0.00741672648717831	0.264178956095219
CbMPDiCBraya	MRFc3	COc77268	0.00717058010510093	0.348484964442962	0.327927185303101	0.0122716003561662	0.304145669792671
CbMPDiCBraya	NEc109	COc77268	8.46740050804403e-05	0.390713191759912	0.0812677690506047	0.0631015536214871	0.464832811562915
CbMPDiCBraya	NEc118	COc77268	0.000148500148500148	0.364680714886102	0.0735019589178832	0.0418512386256307	0.519817587421884
CbMPDiCBraya	NEc212	COc77268	0.00194884420996092	0.338056831621377	0.114568086530339	0.0419250180090801	0.503501219629243
CbMPDiCBraya	NEc215	COc77268	0.00629095856406853	0.344071121594505	0.177352998156258	0.0412475220221791	0.43103739966299
CbMPDiCBraya	NEc311	COc77268	0.00017471563783123	0.380848338254516	0.155268497806397	0.027965813409721	0.435742634891535
CbMPDiCBraya	NEc317	COc77268	0.00159317498965768	0.395058100119049	0.109662095040341	0.0277749436355382	0.465911686215414
CbMPDiCBraya	NEc414	COc77268	0.000943922624734542	0.378835209799558	0.0838240894519126	0.0339454750645922	0.502451303059203
CbMPDiCBraya	NEc416	COc77268	0.00181433031312698	0.354754053990603	0.0834894936455444	0.053062368422317	0.506879753628409
CbMPDiCBraya	SVERCc1c16S	COc77268	0.000746862378095259	0.44214302132129	0.158389874654418	0.0657388701621074	0.332981371484089
CbMPDiCBraya	SVERCc2	COc77268	0.000723444594122636	0.432612866146574	0.126874492393397	0.0457429691160151	0.394046227749891
CbMPDiCBraya	SVERCc2c16S	COc77268	0.000149433206848412	0.461856465250539	0.169595679550857	0.0928646901671084	0.275533731824647
CbMPDiCBraya	SVERCc3	COc77268	0.000539450229852707	0.431142345492203	0.127562037469636	0.0313738835852263	0.409382283223083
CbMPDiCBraya	SVERCc3c16S	COc77268	0.000651711458022331	0.453030428632264	0.168957859248807	0.0724603721917317	0.304899628469174
CbMPDiCBraya	WAcC1	COc77268	0.00899826566095835	0.291337608396371	0.28614528065822	0.00817130667773822	0.405347538606712
CbMPDiCBraya	WAcC2	COc77268	0.0104622403630132	0.340197179015689	0.250122559145944	0.0045424096243039	0.39467561185105
CbMPDiCBraya	WAcC3	COc77268	0.015017259357359	0.317943039677793	0.359681447627055	0.00477383803537365	0.30258441530242
CbMPDiCBraya	WAcE1	COc77268	0.00651658314422947	0.311279158976883	0.377990598595022	0.00513335100273574	0.29908030828113
CbMPDiCBraya	WAcE2	COc77268	0.00437512943534167	0.288715646908397	0.37042486567745	0.00511392770531223	0.331370430273499
CbMPDiCBraya	WAcE3	COc77268	0.00649589182426151	0.303346923661188	0.332404832161397	0.00152581167417931	0.356226540678974
CbMPDiCBraya	MRFc2	MRFc1	0.00444016314208976	0.46989094428794	0.0845722964077814	0.0799820318868971	0.361114564275292
CbMPDiCBraya	MRFc3	MRFc1	0.000651542614476524	0.487106111338404	0.100100866300652	0.155555996760208	0.25658548298626
CbMPDiCBraya	NEc109	MRFc1	0.0119208066717988	0.322360007781758	0.415819997223986	0.0016169613348057	0.248282226987651
CbMPDiCBraya	NEc118	MRFc1	0.0165293393864822	0.306225222031674	0.377882004656198	0.00634217445277353	0.293021259472872
CbMPDiCBraya	NEc212	MRFc1	0.0139123404630413	0.268969455826256	0.36030696756902	0.00747233570514973	0.349338900436533
CbMPDiCBraya	NEc215	MRFc1	0.00941308590398398	0.247472520272442	0.443799454539498	0.00421458328783279	0.295100355996243
CbMPDiCBraya	NEc311	MRFc1	0.00668498631695365	0.285683589518331	0.422182734373382	0.00441678069683702	0.281031909094496
CbMPDiCBraya	NEc317	MRFc1	0.00815260534798243	0.32289439885444	0.366372787953036	0.00367082653166595	0.298909381312875
CbMPDiCBraya	NEc414	MRFc1	0.00868765646527166	0.303728218749864	0.413363103180394	0.00439228011943176	0.269828741485039
CbMPDiCBraya	NEc416	MRFc1	0.00631491061616645	0.305865958857441	0.364874534511871	0.00139516369391243	0.321549432320609
CbMPDiCBraya	SVERCc1c16S	MRFc1	0.00582289721388764	0.360263862354325	0.465029506348838	0.00506998127476265	0.163813752808186
CbMPDiCBraya	SVERCc2	MRFc1	0.00598648718290567	0.341275854345678	0.360895554478871	0.0202047477449488	0.271637356247596
